_id,url,savePath,tempPath,name,chunkCount,status,curBytes,totalBytes,eTag,onlyWifi,force,retryCount,extra,mimeType,title,notificationEnable,notificationVisibility,isFirstDownload,isFirstSuccess,needHttpsToHttpRetry,downloadTime,packageName,md5,retryDelay,curRetryTime,retryDelayStatus,defaultHttpServiceBackUp,chunkRunnableReuse,retryDelayTimeArray,chunkDowngradeRetry,backUpUrlsStr,backUpUrlRetryCount,realDownloadTime,retryScheduleMinutes,independentProcess,auxiliaryJsonobjectString,iconUrl,appVersionCode,taskId
824252391,https://v19-us.tiktokcdn.com/283f0cf06950247413ca437e28e067a5/60c6cb88/video/tos/alisg/tos-alisg-v-0000/407cc4fd6f0744b7b8db2413efeb96e1/?a=1233&br=3226&bt=1613&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=20210613212239010190209206201D2AE1&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3lpaWo7bHB1NjMzODYzM0ApZjc1ZDc1OjxpN2U7M2RpO2cwcy0zZmsxNS5gLS1kMDRzczZfNDI0NDVfNjYxNDEwLV86Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6972618502255496450,1,-3,1820524,1820524,,0,0,0,,,,0,0,0,0,0,869,,c619704a7585cc303c2e00591be4ec1a,0,0,0,1,0,,0,"[""https:\/\/v39-us.tiktokcdn.com\/8ee94539c18848352a97a9c8d183a19b\/60c6cb88\/video\/tos\/alisg\/tos-alisg-v-0000\/407cc4fd6f0744b7b8db2413efeb96e1\/?a=1233&br=3226&bt=1613&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=20210613212239010190209206201D2AE1&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3lpaWo7bHB1NjMzODYzM0ApZjc1ZDc1OjxpN2U7M2RpO2cwcy0zZmsxNS5gLS1kMDRzczZfNDI0NDVfNjYxNDEwLV86Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c31r8m4in8ig6f0fvv30&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,548594115,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1623619359932,""dbjson_key_first_speed_time"":314,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":305,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,ae8d61be-38e8-4f72-b3b1-abebdb64c4d5
825242465,https://v25-us.tiktokcdn.com/cabc9586112f002c13e3864e8f7b29bd/60a2e7b6/video/tos/alisg/tos-alisg-v-0000/2689df727d284d8ab759aa6168275cc3/?a=1233&br=2622&bt=1311&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021051716002701019020802600A61F7C&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am47M2c0dnY8NTMzODYzM0ApaTMzZmlmPGQ8Nzo1OjpoaGdocC5tNF5hZWNgLS1kMDRzczFgYGMuYTVeMWM0YTRiXzA6Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6962176346801917186,1,-3,9961109,9961109,,0,0,0,,video/mp4,,0,0,0,0,0,35054,,ed9784392b0b9bd69ee112dc189408dd,0,0,0,1,0,,0,"[""https:\/\/v21-us.tiktokcdn.com\/video\/tos\/alisg\/tos-alisg-v-0000\/2689df727d284d8ab759aa6168275cc3\/?VExpiration=1621288886&VSignature=033443a42e10d1608e45be71a737fa40&a=1233&br=2622&bt=1311&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021051716002701019020802600A61F7C&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=am47M2c0dnY8NTMzODYzM0ApaTMzZmlmPGQ8Nzo1OjpoaGdocC5tNF5hZWNgLS1kMDRzczFgYGMuYTVeMWM0YTRiXzA6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2f9hsdsa17dp018skkg&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,34691793268,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":1,""dbjson_last_start_download_time"":1621267229042,""dbjson_key_first_speed_time"":360,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":354,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,
1010509249,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/a4ed225b575afcdb1c62fc6d762c4a2e.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/a4ed225b575afcdb1c62fc6d762c4a2e,,/b59da43eae5158b160444fcbd97da324,1,-3,292465,292465,,0,0,0,,application/zip,,0,0,0,0,0,4548,,,0,0,0,1,0,,0,,0,4265290728,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1618092215092,""dbjson_key_first_speed_time"":277,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":268,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
1030058538,https://v19-us.tiktokcdn.com/f635a5e77cef07585a54570f4d2c44d8/60d695ee/video/tos/alisg/tos-alisg-v-0000/19e13bd7006e4728b2f0d186740d72bc/?a=1233&br=2510&bt=1255&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021062520495401010712911706AD706F&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3llbnJwZWlzNjMzODYzNEApaWc1NTszPGQ0Nzk2ZmZpaGc2NS41azVwLjZgLS1kMC1zczFjMC0tYGJjNi80NTFgXmI6Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6977757675710909698,1,-3,4520721,4520721,,0,0,0,,,,0,0,0,0,0,15934,,f7b0b10c6559b9357284b6887c2d8599,0,0,0,1,0,,0,"[""https:\/\/v16m-us.tiktokcdn.com\/4e03708176a3bd8d5ec49dd272b3feeb\/60d695ee\/video\/tos\/alisg\/tos-alisg-v-0000\/19e13bd7006e4728b2f0d186740d72bc\/?a=1233&br=2510&bt=1255&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021062520495401010712911706AD706F&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3llbnJwZWlzNjMzODYzNEApaWc1NTszPGQ0Nzk2ZmZpaGc2NS41azVwLjZgLS1kMC1zczFjMC0tYGJjNi80NTFgXmI6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v10033g50000c39p1fsb8mno8k1b8v90&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,15489173953,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":4,""dbjson_last_start_download_time"":1624654194688,""dbjson_key_first_speed_time"":442,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":423,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,d03a2c36-69b6-4b4d-93c6-81186630b9dc
1032117653,https://p16-amd-va.tiktokcdn.com/obj/musically-maliva-obj/SP_TT_ANIMATE_ME_icon.png,/data/user/0/com.zhiliaoapp.musically/files/superentrance,,special_plus_icon.png,1,-3,18619,18619,,0,1,0,,,,0,0,0,0,0,191,,,0,0,0,1,0,,0,,0,10998333,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":1,""dbjson_last_start_download_time"":1622600395475,""dbjson_key_first_speed_time"":176,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":155,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,e928852f-c6af-4d5b-8540-cfdebc7750c3
1115395332,https://v39-us.tiktokcdn.com/d7ae98b9c7499b09f4244b51130b41c2/60ce81f0/video/tos/alisg/tos-alisg-v-0000/dabf1a907b6e4995b8e04a55d79622fb/?a=1233&br=2622&bt=1311&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106191746410101071301840B745F44&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajlrb3A4bWZyNjMzODYzNEApM2doaDU3NGRkNzxnaTVmOGcybnJwM21iLTJgLS1kMC1zczBfNWIzMzZhNDEzNmEuMi86Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6975082454977744130,1,-3,2529181,2529181,,0,0,0,,video/mp4,,0,0,0,0,0,71716,,a4a1b719cee5b7c064ab462154e24ca7,0,0,0,1,0,,0,"[""https:\/\/v21-us.tiktokcdn.com\/video\/tos\/alisg\/tos-alisg-v-0000\/dabf1a907b6e4995b8e04a55d79622fb\/?VExpiration=1624146416&VSignature=33a320a14f22c32e302685deb6dcf3f8&a=1233&br=2622&bt=1311&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106191746410101071301840B745F44&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajlrb3A4bWZyNjMzODYzNEApM2doaDU3NGRkNzxnaTVmOGcybnJwM21iLTJgLS1kMC1zczBfNWIzMzZhNDEzNmEuMi86Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v10033g50000c35o0cejp56msluhq65g&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,70397362838,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":4,""dbjson_last_start_download_time"":1624124802400,""dbjson_key_first_speed_time"":1317,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":1276,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,c89fec52-657b-42c6-ad26-3ec07126cdc0
1397061802,https://v16m-us.tiktokcdn.com/fae995e5a3d87afbaaaa45565eb0c0f6/60a4f5d0/video/tos/alisg/tos-alisg-v-0000/4a9a566c2b964df586a54f0bfcfe4888/?a=1233&br=970&bt=485&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202105190525520101071290943BE4852C&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=MzN3bGVzOmc7NTMzODYzM0ApNWhpM2Y6Ojs0Nzk7OTM3M2dxLzVta3BtNGVgLS1kMDRzc2FeMjUyXl4yXjYuNWFhLl86Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6963279617176259842,1,-3,943423,943423,,0,0,0,,video/mp4,,0,0,0,0,0,841,,e37c8e49469822385368fb231dbc0f09,0,0,0,1,0,,0,"[""https:\/\/v19-us.tiktokcdn.com\/8a701b2ed67a650a7760deafe6899f7a\/60a4f5d0\/video\/tos\/alisg\/tos-alisg-v-0000\/4a9a566c2b964df586a54f0bfcfe4888\/?a=1233&br=970&bt=485&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202105190525520101071290943BE4852C&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=MzN3bGVzOmc7NTMzODYzM0ApNWhpM2Y6Ojs0Nzk7OTM3M2dxLzVta3BtNGVgLS1kMDRzc2FeMjUyXl4yXjYuNWFhLl86Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2h87dp7spnbpi8t20t0&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&bytevc1=1&quality_type=11&adapt540=1&source=PackSourceEnum_FEED""]",0,340340521,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_last_start_download_time"":1621401952327,""dbjson_key_first_speed_time"":498,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":480,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,
1549080688,https://v25-us.tiktokcdn.com/380630a959d453c327a9306e5a1f31df/60b75e8d/video/tos/alisg/tos-alisg-v-0000/57eae3f6822d483cb0cb9ef8367621e4/?a=1233&br=3048&bt=1524&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106020433300101071301893BF66367&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajx3bXY7bHZvNTMzODYzM0ApNTdmaTY6aDs4N2Q8aGY3O2drNm9eZmsxbGxgLS1kMDRzczViNmEwM2AtNS4vXjY0YTM6Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6968856337023356161,1,-3,3806539,3806539,,0,0,0,,video/mp4,,0,0,0,0,0,441,,cd1c3c2e263ed0a682d8f6ff570a92db,0,0,0,1,0,,0,"[""https:\/\/v16m-us.tiktokcdn.com\/41f8c42d5394c5ce4c5eec4ff825061b\/60b75e8d\/video\/tos\/alisg\/tos-alisg-v-0000\/57eae3f6822d483cb0cb9ef8367621e4\/?a=1233&br=3048&bt=1524&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=202106020433300101071301893BF66367&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajx3bXY7bHZvNTMzODYzM0ApNTdmaTY6aDs4N2Q8aGY3O2drNm9eZmsxbGxgLS1kMDRzczViNmEwM2AtNS4vXjY0YTM6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2olos4in8isajrt99ng&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,328450000,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":1,""dbjson_last_start_download_time"":1622608411763,""dbjson_key_first_speed_time"":111,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":101,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,bd3b9d57-1386-42d9-b11c-41fdc0e2c094
1644103482,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/4137fbc1233b9bede0c3ef047a4b619b.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/4137fbc1233b9bede0c3ef047a4b619b,,/59a386ed29e0dbeffa5e517a5cf55e0a,1,-3,1674977,1674977,,0,0,0,,application/zip,,0,0,0,0,0,27874,,,0,0,0,1,0,,0,,0,27436764729,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1618092209253,""dbjson_key_first_speed_time"":432,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":419,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
1742030807,https://v39-us.tiktokcdn.com/9427ef6ab9c9cd18f6f8515beefdfb83/60aae1a7/video/tos/alisg/tos-alisg-v-0000/730d0de6a7b44186aa21227ba2afcc87/?a=1233&br=1804&bt=902&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202105231713270101071301911A1833B5&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=ang2OzU7dXluNTMzODYzM0ApOztkNjtnOGQ0NzM7OmhkOWdvbmlpLi9pbWZgLS1kMDRzcy1eLzFfYmBeLmNfNTMyMl46Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6964475024484863234,1,-3,1752756,1752756,,0,0,0,,video/mp4,,0,0,0,0,0,6432,,67568416fc499e278058b24a91ee52b2,0,0,0,1,0,,0,"[""https:\/\/v19-us.tiktokcdn.com\/80b47bbdca84221286f64940ac936661\/60aae1a7\/video\/tos\/alisg\/tos-alisg-v-0000\/730d0de6a7b44186aa21227ba2afcc87\/?a=1233&br=1804&bt=902&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202105231713270101071301911A1833B5&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=ang2OzU7dXluNTMzODYzM0ApOztkNjtnOGQ0NzM7OmhkOWdvbmlpLi9pbWZgLS1kMDRzcy1eLzFfYmBeLmNfNTMyMl46Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2ikpvlr2812l8l3qurg&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&bytevc1=1&quality_type=11&adapt540=1&source=PackSourceEnum_FEED""]",0,169851094,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1621790008281,""dbjson_key_first_speed_time"":6261,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":6232,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,
1767832691,https://v19-us.tiktokcdn.com/0740a79d5476f994e0cafe3e9570a977/60ef99ae/video/tos/alisg/tos-alisg-v-0000/9c7e5b55b25c4a259361b26cefea7cad/?a=1233&br=3342&bt=1671&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021071420124901010712911737812A03&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=aml4azs6Zjs2NjMzODYzNEApZDc3ZzhnZWQ8NzlmNWY3M2c2aW5gcjRvaWtgLS1kMC1zczU2XjVjYy4xMjEuMTVhMzA6Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6984587875560082689,1,-3,2584980,2584980,,0,0,0,,,,0,0,0,0,0,1831,,0f3b0de9bf8cc30292f7eaf48458eb63,0,0,0,1,0,,0,"[""https:\/\/v21-us.tiktokcdn.com\/video\/tos\/alisg\/tos-alisg-v-0000\/9c7e5b55b25c4a259361b26cefea7cad\/?VExpiration=1626315182&VSignature=a6e294b8500dd8513af0030850d92ac6&a=1233&br=3342&bt=1671&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=2021071420124901010712911737812A03&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=aml4azs6Zjs2NjMzODYzNEApZDc3ZzhnZWQ8NzlmNWY3M2c2aW5gcjRvaWtgLS1kMC1zczU2XjVjYy4xMjEuMTVhMzA6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v10033g50000c3n3l8rc77u8chqulf9g&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,1464654635,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":1,""dbjson_last_start_download_time"":1626293570762,""dbjson_key_first_speed_time"":363,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":355,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,04b2e6b2-5cb4-469e-8e89-ad83a8a0ee91
1771811022,https://v16m-us.tiktokcdn.com/563cf5d76ab6e7df168950df9a9d2a69/60a0eb95/video/tos/alisg/tos-alisg-v-0000/ae29e2d17cfe43558519f4bf2af5399b/?a=1233&br=742&bt=371&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=20210516035303010192052016251A5F73&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2drM2huO3RnNTMzODYzM0ApMzhmZDQ6ZztmN2dlOzxpZGdmZm9oLTZgMmFgLS1kMDRzc142NTYyL181MWAuNDFjNTA6Yw%3D%3D&vl=&vr=,/storage/emulated/0/Android/data/com.zhiliaoapp.musically/awemeSplashCache/,,6961168489067400449,1,-3,1000131,1000131,,0,0,0,,video/mp4,,0,0,0,0,0,419,,bfe4db3edc88fc33ee1c2608d15e32c6,0,0,0,1,0,,0,"[""https:\/\/v19-us.tiktokcdn.com\/37e00e14fc10d1f5f4af6dfa7510e5f1\/60a0eb95\/video\/tos\/alisg\/tos-alisg-v-0000\/ae29e2d17cfe43558519f4bf2af5399b\/?a=1233&br=742&bt=371&cd=0%7C0%7C0&ch=0&cr=3&cs=0&dr=0&ds=6&er=&l=20210516035303010192052016251A5F73&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M2drM2huO3RnNTMzODYzM0ApMzhmZDQ6ZztmN2dlOzxpZGdmZm9oLTZgMmFgLS1kMDRzc142NTYyL181MWAuNDFjNTA6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v07033g50000c2dd5qc89k0ek0rhidi0&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&source=PackSourceEnum_FEED""]",0,207868698,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":2,""dbjson_last_start_download_time"":1621137185337,""dbjson_key_first_speed_time"":207,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":200,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,
1847932023,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/0a24efa5c7179eaee4cee6c63b4fa244.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/0a24efa5c7179eaee4cee6c63b4fa244,,/8c83a5d6956c8d2c90e26f805472e7f3,1,-3,572330,572330,,0,0,0,,application/zip,,0,0,0,0,0,9751,,,0,0,0,1,0,,0,,0,9427237757,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":1,""dbjson_last_start_download_time"":1618092241049,""dbjson_key_first_speed_time"":319,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":307,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
1868846653,https://sf16-webcast.tiktokcdn.com/obj/maliva/webcast-va/a57f5b4b2fb641da0f4b2a0ef0ef0f21.zip,/data/user/0/com.zhiliaoapp.musically/app_assets/a57f5b4b2fb641da0f4b2a0ef0ef0f21,,/deb3b09282713828051e61dff19346d0,1,-3,529676,529676,,0,0,0,,application/zip,,0,0,0,0,0,7578,,,0,0,0,1,0,,0,,0,7312334477,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""need_sdk_monitor"":true,""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":7,""dbjson_last_start_download_time"":1618092207465,""dbjson_key_first_speed_time"":260,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":251,""rw_concurrent"":0,""ttmd5_check_status"":2}",,0,
1871383750,https://v16m-us.tiktokcdn.com/28ff7e1e6667e881de58de217e17951c/60e6d6d1/video/tos/useast2a/tos-useast2a-ve-0068c004/3b8e49ddc20b4b8d86b459aa971f5436/?a=1233&br=894&bt=447&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202107080442590101071431952012A395&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=am1sO3VzZzl0NjMzNzczM0ApZDZmNjkzZWRlN2c6NjY7Z2cyYWFhNHIyaGNgLS1kMTZzc2AwNjJfMDU2LWAwLWBhXzU6Yw%3D%3D&vl=&vr=,/data/user/0/com.zhiliaoapp.musically/files/commercialize/topview/,,6980485360165948677,1,-3,1715145,1715145,,0,0,0,,video/mp4,,0,0,0,0,0,10518,,edaf4c47e18960cfb051f5fa0e49470f,0,0,0,1,0,,0,"[""https:\/\/v39-us.tiktokcdn.com\/b8e1c826a4cf4d8cd5e275071aaa4027\/60e6d6d1\/video\/tos\/useast2a\/tos-useast2a-ve-0068c004\/3b8e49ddc20b4b8d86b459aa971f5436\/?a=1233&br=894&bt=447&cd=0%7C0%7C0&ch=0&cr=3&cs=&cv=1&dr=0&ds=6&er=&l=202107080442590101071431952012A395&lr=all&mime_type=video_mp4&net=0&pl=0&qs=11&rc=am1sO3VzZzl0NjMzNzczM0ApZDZmNjkzZWRlN2c6NjY7Z2cyYWFhNHIyaGNgLS1kMTZzc2AwNjJfMDU2LWAwLWBhXzU6Yw%3D%3D&vl=&vr="",""https:\/\/api16-normal-c-useast1a.tiktokv.com\/aweme\/v1\/play\/?video_id=v09044g40000c3fqk65dup7rd8didj5g&line=0&ratio=540p&media_type=4&vr_type=0&improve_bitrate=0&is_play_url=1&bytevc1=1&quality_type=11&adapt540=1&source=PackSourceEnum_FEED""]",0,10021818851,0,0,"{""dbjson_key_expect_file_length"":0,""executor_group"":0,""auto_install"":1,""need_sdk_monitor"":true,""monitor_scene"":""ad_splash_video_preload"",""extra_monitor_status"":[],""dbjson_key_download_prepare_time"":5,""dbjson_last_start_download_time"":1625719379610,""dbjson_key_first_speed_time"":493,""dbjson_key_preconnect_level"":0,""dbjson_key_all_connect_time"":474,""rw_concurrent"":0,""ttmd5_check_status"":0}",,0,dac14d84-aacd-401e-9692-f37275706924
