_id,media_id,_data,_size,format,date_added,date_modified,mime_type,title,description,_display_name,picasa_id,orientation,datetaken,mini_thumb_magic,bucket_id,bucket_display_name,isprivate,duration,bookmark,artist,album,resolution,tags,category,language,media_type,old_id,is_drm,width,height,owner_package_name,color_standard,color_transfer,color_range,_hash,is_pending,date_expires,is_trashed,group_id,primary_directory,secondary_directory,document_id,instance_id,original_document_id,relative_path,volume_name,date_touched,datetime,latitude,longitude,addr,is_favorite,is_hide,sef_file_type,sef_file_sub_type,sef_file_types,burst_group_id,best_image,reusable,spherical_mosaic,smartcrop_rect,smartcrop_rect_ratio,image_clusterid,image_quality,image_screener,captured_url,captured_app,is_360_video,recordingtype,recording_mode,type3dvideo,is_hdr10_video,video_view_mode,video_codec_info,audio_codec_info,resumePos,isPlayed,group_type,cloud_server_id,cloud_revision,hash,cloud_thumb_path,cloud_cached_path,_data2,cloud_server_path,cloud_original_size,is_cloud,dirty,deleted,timestamp,generation_added,generation_modified,xmp,original_file_hash,date_metadata,date_restored,revitalized_type,revitalized_time,revitalized_path,dynamic_view_info,need_parse
2147483714,120,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-142752_Cartomizer.jpg,744824,14336,1625509672,1625509672,image/jpeg,Screenshot_20210705-142752_Cartomizer,,Screenshot_20210705-142752_Cartomizer.jpg,,,1625509672543,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483714,,,,,,DCIM/Screenshots/,external_primary,,1625509672543,,,,0,,,,,,,,,"75,813,1077,1464,0,762,1080,1842,0,780,1080,2220,0,654,1080,1464,0,108,1080,2028,0,813,1080,1422","0.06944445,0.35657895,0.99722224,0.6421053,0.0,0.33421052,1.0,0.80789477,0.0,0.34210527,1.0,0.9736842,0.0,0.2868421,1.0,0.6421053,0.0,0.047368422,1.0,0.8894737,0.0,0.35657895,1.0,0.6236842",66.0,1.0,"blur=0.175259,brightnessMean=0.232818,contrast=0.804688,featureNumber=0.564369,featurePointDistribution=0.906363,motionBlur=0.605379,outFocusBackground=0.939304,overExposure=0.001097,skylineIncline=0.011577,underExposure=0.093349,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382332590,540,543,,,,,,,,,
2147483715,121,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-142846_Cartomizer.jpg,744861,14336,1625509726,1625509726,image/jpeg,Screenshot_20210705-142846_Cartomizer,,Screenshot_20210705-142846_Cartomizer.jpg,,,1625509726695,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483715,,,,,,DCIM/Screenshots/,external_primary,,1625509726695,,,,0,,,,,,,,,"75,813,1077,1383,0,789,1080,1869,0,810,1080,2250,0,627,1080,1437,0,108,1080,2028,0,774,1080,1383","0.06944445,0.35657895,0.99722224,0.60657895,0.0,0.34605262,1.0,0.81973684,0.0,0.35526314,1.0,0.9868421,0.0,0.275,1.0,0.63026315,0.0,0.047368422,1.0,0.8894737,0.0,0.3394737,1.0,0.60657895",66.0,1.0,"blur=0.155301,brightnessMean=0.231351,contrast=0.804688,featureNumber=0.563393,featurePointDistribution=0.907258,motionBlur=0.626296,outFocusBackground=0.934248,overExposure=0.001164,skylineIncline=0.011577,underExposure=0.092788,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382332567,545,548,,,,,,,,,
2147483716,122,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-142856_Cartomizer.jpg,742424,14336,1625509736,1625509737,image/jpeg,Screenshot_20210705-142856_Cartomizer,,Screenshot_20210705-142856_Cartomizer.jpg,,,1625509736896,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483716,,,,,,DCIM/Screenshots/,external_primary,,1625509736896,,,,0,,,,,,,,,"75,813,1077,1383,0,789,1080,1869,0,810,1080,2250,0,627,1080,1437,0,108,1080,2028,0,774,1080,1383","0.06944445,0.35657895,0.99722224,0.60657895,0.0,0.34605262,1.0,0.81973684,0.0,0.35526314,1.0,0.9868421,0.0,0.275,1.0,0.63026315,0.0,0.047368422,1.0,0.8894737,0.0,0.3394737,1.0,0.60657895",66.0,1.0,"blur=0.132614,brightnessMean=0.232189,contrast=0.804688,featureNumber=0.564230,featurePointDistribution=0.909086,motionBlur=0.572835,outFocusBackground=0.935778,overExposure=0.001164,skylineIncline=0.011577,underExposure=0.094393,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382332537,550,553,,,,,,,,,
2147483717,123,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-142955_Cartomizer.jpg,737763,14336,1625509795,1625509796,image/jpeg,Screenshot_20210705-142955_Cartomizer,,Screenshot_20210705-142955_Cartomizer.jpg,,,1625509795893,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483717,,,,,,DCIM/Screenshots/,external_primary,,1625509795893,,,,0,,,,,,,,,"75,813,1077,1383,0,789,1080,1869,0,810,1080,2250,0,627,1080,1437,0,108,1080,2028,0,774,1080,1383","0.06944445,0.35657895,0.99722224,0.60657895,0.0,0.34605262,1.0,0.81973684,0.0,0.35526314,1.0,0.9868421,0.0,0.275,1.0,0.63026315,0.0,0.047368422,1.0,0.8894737,0.0,0.3394737,1.0,0.60657895",66.0,1.0,"blur=0.144310,brightnessMean=0.231600,contrast=0.804688,featureNumber=0.564369,featurePointDistribution=0.907696,motionBlur=0.603294,outFocusBackground=0.939468,overExposure=0.001177,skylineIncline=0.011577,underExposure=0.094032,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382332512,555,558,,,,,,,,,
2147483718,124,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-143152_Cartomizer.jpg,742964,14336,1625509912,1625509912,image/jpeg,Screenshot_20210705-143152_Cartomizer,,Screenshot_20210705-143152_Cartomizer.jpg,,,1625509912591,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483718,,,,,,DCIM/Screenshots/,external_primary,,1625509912591,,,,0,,,,,,,,,"75,813,1077,1383,0,789,1080,1869,0,810,1080,2250,0,627,1080,1437,0,108,1080,2028,0,774,1080,1383","0.06944445,0.35657895,0.99722224,0.60657895,0.0,0.34605262,1.0,0.81973684,0.0,0.35526314,1.0,0.9868421,0.0,0.275,1.0,0.63026315,0.0,0.047368422,1.0,0.8894737,0.0,0.3394737,1.0,0.60657895",66.0,1.0,"blur=0.175259,brightnessMean=0.231293,contrast=0.800781,featureNumber=0.564021,featurePointDistribution=0.907191,motionBlur=0.633467,outFocusBackground=0.939363,overExposure=0.001104,skylineIncline=0.011577,underExposure=0.092888,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382332489,560,563,,,,,,,,,
2147483719,125,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-143454_Cartomizer.jpg,733364,14336,1625510094,1625510094,image/jpeg,Screenshot_20210705-143454_Cartomizer,,Screenshot_20210705-143454_Cartomizer.jpg,,,1625510094361,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483719,,,,,,DCIM/Screenshots/,external_primary,,1625510094361,,,,0,,,,,,,,,"36,813,1077,1464,0,762,1080,1842,0,780,1080,2220,0,654,1080,1464,0,108,1080,2028,0,813,1080,1422","0.033333335,0.35657895,0.99722224,0.6421053,0.0,0.33421052,1.0,0.80789477,0.0,0.34210527,1.0,0.9736842,0.0,0.2868421,1.0,0.6421053,0.0,0.047368422,1.0,0.8894737,0.0,0.35657895,1.0,0.6236842",65.0,1.0,"blur=0.061745,brightnessMean=0.242656,contrast=0.773438,featureNumber=0.564924,featurePointDistribution=0.933808,motionBlur=0.536512,outFocusBackground=0.937720,overExposure=0.000997,skylineIncline=0.011577,underExposure=0.093276,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382332455,565,568,,,,,,,,,
2147483720,126,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-143519_Cartomizer.jpg,735111,14336,1625510119,1625510119,image/jpeg,Screenshot_20210705-143519_Cartomizer,,Screenshot_20210705-143519_Cartomizer.jpg,,,1625510119553,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483720,,,,,,DCIM/Screenshots/,external_primary,,1625510119553,,,,0,,,,,,,,,"36,894,1077,1464,0,870,1080,1950,0,834,1080,2274,0,870,1080,1680,0,108,1080,2028,0,855,1080,1464","0.033333335,0.39210525,0.99722224,0.6421053,0.0,0.38157895,1.0,0.8552632,0.0,0.36578947,1.0,0.9973684,0.0,0.38157895,1.0,0.7368421,0.0,0.047368422,1.0,0.8894737,0.0,0.375,1.0,0.6421053",65.0,1.0,"blur=0.067916,brightnessMean=0.241887,contrast=0.769531,featureNumber=0.564090,featurePointDistribution=0.937192,motionBlur=0.554447,outFocusBackground=0.934984,overExposure=0.000923,skylineIncline=0.011577,underExposure=0.093309,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382332445,570,573,,,,,,,,,
2147483721,127,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210705-143533_Cartomizer.jpg,738618,14336,1625510133,1625510133,image/jpeg,Screenshot_20210705-143533_Cartomizer,,Screenshot_20210705-143533_Cartomizer.jpg,,,1625510133736,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483721,,,,,,DCIM/Screenshots/,external_primary,,1625510133736,,,,0,,,,,,,,,"36,813,1077,1464,0,762,1080,1842,0,780,1080,2220,0,654,1080,1464,0,108,1080,2028,0,813,1080,1422","0.033333335,0.35657895,0.99722224,0.6421053,0.0,0.33421052,1.0,0.80789477,0.0,0.34210527,1.0,0.9736842,0.0,0.2868421,1.0,0.6421053,0.0,0.047368422,1.0,0.8894737,0.0,0.35657895,1.0,0.6236842",65.0,1.0,"blur=0.074087,brightnessMean=0.242164,contrast=0.769531,featureNumber=0.563812,featurePointDistribution=0.936626,motionBlur=0.540289,outFocusBackground=0.931887,overExposure=0.000957,skylineIncline=0.011577,underExposure=0.093523,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382332428,575,578,,,,,,,,,
2147483722,128,/storage/emulated/0/DCIM/Camera/20210707_191202.jpg,4597158,14336,1625699523,1625699523,image/jpeg,20210707_191202,,20210707_191202.jpg,,90.0,1625699522000,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483722,,,,,,DCIM/Camera/,external_primary,,1625699522000,37.229530334472656,-80.41883087158203,"United States|Virginia|Montgomery County|Blacksburg|null|null|null|null|null|Squires Wbnd, Blacksburg, VA 24061, USA",0,,,,",2721,",,,,,"1815,755,2215,1155,1060,0,2965,1905,745,0,3285,1905,1300,5,2725,1905,335,10,3695,1900,1495,35,2530,1875","0.45037222,0.39632547,0.5496278,0.6062992,0.26302728,0.0,0.735732,1.0,0.18486352,0.0,0.8151365,1.0,0.32258064,0.002624672,0.67617863,1.0,0.08312655,0.005249344,0.91687346,0.9973753,0.37096775,0.018372703,0.6277916,0.984252",60.0,1.0,"blur=0.014882,brightnessMean=0.658776,contrast=0.824219,featureNumber=0.864888,featurePointDistribution=0.743150,motionBlur=0.017588,outFocusBackground=0.984760,overExposure=0.006951,skylineIncline=0.189831,underExposure=0.001135,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625700879232,580,582,,,1625699522785.0,,,,,,
2147483723,129,/storage/emulated/0/DCIM/Camera/20210707_191203.jpg,4434390,14336,1625699524,1625699524,image/jpeg,20210707_191203,,20210707_191203.jpg,,90.0,1625699524000,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483723,,,,,,DCIM/Camera/,external_primary,,1625699524000,37.229530334472656,-80.41883087158203,"United States|Virginia|Montgomery County|Blacksburg|null|null|null|null|null|Squires Wbnd, Blacksburg, VA 24061, USA",0,,,,",2721,",,,,,"1815,755,2215,1155,1060,0,2965,1905,745,0,3285,1905,1300,5,2725,1905,335,10,3695,1900,1495,35,2530,1875","0.45037222,0.39632547,0.5496278,0.6062992,0.26302728,0.0,0.735732,1.0,0.18486352,0.0,0.8151365,1.0,0.32258064,0.002624672,0.67617863,1.0,0.08312655,0.005249344,0.91687346,0.9973753,0.37096775,0.018372703,0.6277916,0.984252",60.0,1.0,"blur=0.004253,brightnessMean=0.638674,contrast=0.835938,featureNumber=0.855241,featurePointDistribution=0.736173,motionBlur=0.032902,outFocusBackground=0.981841,overExposure=0.006097,skylineIncline=0.145267,underExposure=0.001162,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625700879223,585,588,,,1625699524150.0,,,,,,
2147483724,130,/storage/emulated/0/DCIM/Camera/20210707_191213.jpg,1955968,14336,1625699535,1625699535,image/jpeg,20210707_191213,,20210707_191213.jpg,,90.0,1625699534000,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483724,,,,,,DCIM/Camera/,external_primary,,1625699534000,37.229530334472656,-80.41883087158203,"United States|Virginia|Montgomery County|Blacksburg|null|null|null|null|null|Squires Wbnd, Blacksburg, VA 24061, USA",0,,,,",2721,",,,,,"140,480,4025,1365,140,0,2045,1905,140,0,2680,1905,140,0,1570,1905,140,0,3525,1905,140,0,1210,1905","0.034739453,0.2519685,0.9987593,0.71653545,0.034739453,0.0,0.50744414,1.0,0.034739453,0.0,0.6650124,1.0,0.034739453,0.0,0.38957816,1.0,0.034739453,0.0,0.8746898,1.0,0.034739453,0.0,0.30024815,1.0",59.0,1.0,"blur=0.010986,brightnessMean=0.543890,contrast=0.582031,featureNumber=0.585788,featurePointDistribution=0.429443,motionBlur=0.685222,outFocusBackground=0.910838,overExposure=0.000801,skylineIncline=0.061493,underExposure=0.000027,totalQuality=0.999992",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625700879213,590,593,,,1625699534337.0,,,,,,
2147483725,131,/storage/emulated/0/DCIM/Camera/20210707_191359.jpg,4378736,14336,1625699639,1625699640,image/jpeg,20210707_191359,,20210707_191359.jpg,,90.0,1625699639000,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483725,,,,,,DCIM/Camera/,external_primary,,1625699639000,37.23127365112305,-80.41827392578125,"United States|Virginia|Montgomery County|Blacksburg|null|null|Turner Street Northeast|null|null|Center for the Arts, 330 Turner St NE, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1815,755,2215,1155,1250,0,3155,1905,1280,0,3820,1905,1250,0,2680,1905,570,0,3955,1905,1495,35,2530,1875","0.45037222,0.39632547,0.5496278,0.6062992,0.3101737,0.0,0.7828784,1.0,0.31761786,0.0,0.9478908,1.0,0.3101737,0.0,0.6650124,1.0,0.1414392,0.0,0.9813896,1.0,0.37096775,0.018372703,0.6277916,0.984252",63.0,1.0,"blur=0.034633,brightnessMean=0.694250,contrast=0.832031,featureNumber=0.867427,featurePointDistribution=0.716669,motionBlur=0.102224,outFocusBackground=0.983744,overExposure=0.010617,skylineIncline=0.056140,underExposure=0.000648,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625700879204,595,598,,,1625699639330.0,,,,,,
2147483726,132,/storage/emulated/0/DCIM/Camera/20210707_191402.jpg,4778147,14336,1625699642,1625699642,image/jpeg,20210707_191402,,20210707_191402.jpg,,90.0,1625699642000,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483726,,,,,,DCIM/Camera/,external_primary,,1625699642000,37.23055648803711,-80.41783905029297,"United States|Virginia|Montgomery County|Blacksburg|null|null|Alumni Mall|null|null|Alumni Mall, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1005,480,2300,1225,965,0,2870,1905,950,0,3490,1905,965,0,2395,1905,570,0,3955,1905,1005,0,2075,1905","0.24937965,0.2519685,0.5707196,0.6430446,0.23945409,0.0,0.7121588,1.0,0.235732,0.0,0.86600494,1.0,0.23945409,0.0,0.5942928,1.0,0.1414392,0.0,0.9813896,1.0,0.24937965,0.0,0.51488835,1.0",62.0,1.0,"blur=0.086692,brightnessMean=0.535859,contrast=0.824219,featureNumber=0.867331,featurePointDistribution=0.712114,motionBlur=0.199103,outFocusBackground=0.982817,overExposure=0.003466,skylineIncline=0.000000,underExposure=0.001850,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625700879196,600,603,,,1625699642460.0,,,,,,
2147483727,133,/storage/emulated/0/DCIM/Camera/20210707_191411.jpg,5170367,14336,1625699652,1625699652,image/jpeg,20210707_191411,,20210707_191411.jpg,,90.0,1625699651000,,-1739773001,Camera,,,,,,4032×1908,,,,1,,0,4032,1908,com.sec.android.app.camera,,,,,0,,0,2147483727,,,,,,DCIM/Camera/,external_primary,,1625699651000,37.230323791503906,-80.41773223876953,"United States|Virginia|Montgomery County|Blacksburg|null|null|Alumni Mall|null|null|VA-314, Blacksburg, VA 24060, USA",0,,,,",2721,",,,,,"1295,545,2875,1295,970,0,2875,1905,1285,0,3825,1905,1295,0,2725,1905,190,0,3575,1905,1295,0,2365,1905","0.32133996,0.28608924,0.7133995,0.67979,0.24069479,0.0,0.7133995,1.0,0.31885856,0.0,0.9491315,1.0,0.32133996,0.0,0.67617863,1.0,0.047146402,0.0,0.88709676,1.0,0.32133996,0.0,0.5868486,1.0",61.0,1.0,"blur=0.002870,brightnessMean=0.394935,contrast=0.699219,featureNumber=0.888178,featurePointDistribution=0.681441,motionBlur=0.068328,outFocusBackground=0.981942,overExposure=0.000194,skylineIncline=0.000000,underExposure=0.006210,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1625700879176,605,608,,,1625699651389.0,,,,,,
2147483728,134,/storage/emulated/0/DCIM/Screenshots/Screenshot_20210707-234809_Twitter.jpg,616793,14336,1625716089,1625716090,image/jpeg,Screenshot_20210707-234809_Twitter,,Screenshot_20210707-234809_Twitter.jpg,,,1625716089827,,-1313584517,Screenshots,,,,,,1080×2280,,,,1,,0,1080,2280,com.android.systemui,,,,,0,,0,2147483728,,,,,,DCIM/Screenshots/,external_primary,,1625716089827,,,,0,,,,,,,,,"231,894,1041,1872,0,792,1080,1872,0,540,1080,1980,0,975,1080,1785,0,324,1080,2244,0,1056,1080,1665","0.21388888,0.39210525,0.9638889,0.8210526,0.0,0.34736842,1.0,0.8210526,0.0,0.23684211,1.0,0.8684211,0.0,0.4276316,1.0,0.78289473,0.0,0.14210527,1.0,0.98421055,0.0,0.4631579,1.0,0.7302632",64.0,1.0,"blur=0.236407,brightnessMean=0.835438,contrast=0.855469,featureNumber=0.505024,featurePointDistribution=0.934257,motionBlur=0.338085,outFocusBackground=0.927052,overExposure=0.553020,skylineIncline=0.011577,underExposure=0.001365,totalQuality=1.000000",,,,,,,,,,,,,,,,,,,,,,1,1.0,,1626382332407,610,613,,,,,,,,,
2147483729,137,/storage/emulated/0/DCIM/Camera/20210720_150222.mp4,152589241,47488,1626807731,1626807814,video/mp4,20210720_150222,,20210720_150222.mp4,,90.0,1626807814000,,-1739773001,Camera,,70763.0,,<unknown>,Camera,1920×1080,,,,3,,0,1920,1080,com.sec.android.app.camera,,,,,0,,0,2147483729,,,,,,DCIM/Camera/,external_primary,,1626807814000,37.2249,-80.4159,"United States|Virginia|Montgomery County|Blacksburg|null|null|Clay Street Southeast|null|null|404 Clay St SE, Blacksburg, VA 24060, USA",0,,,,,,,,,,,,,,,,,0.0,0.0,,,,H.264,AAC,,,,,,,,,,,,1,1.0,,1626807851285,647,650,,,,,,,,,
