ID_A,STICKER_ITEMS_ID,LOCALES,STRING,EXTRA_A1,EXTRA_A2,EXTRA_A3
1557,19,eu_ES,Kim bakearen ikurra egiten,,,
1558,19,be_BY,Jim паказвае знак міру,,,
1559,19,bn_IN,একটি শান্তির চিহ্ন দেখানো কিম,,,
1560,19,bn_BD,কিম শান্তির সংকেত তৈরি করছে,,,
1561,19,bs,Kim daje znak za mir,,,
1562,19,bg,Kim прави знак за мир,,,
1563,19,ca,Kim fent el símbol de la pau,,,
1564,19,zn_CN,小金做 V 字手势,,,
1565,19,zn_HK,Kim 做 V 字手勢,,,
1566,19,zn_TW,Kim 比出和平手勢,,,
1567,19,hr,Kim pokazuje znak za mir,,,
1568,19,cs,Kim ukazuje znak míru,,,
1569,19,da,Kim laver et peace-tegn,,,
1570,19,nl,Kim maakt een vredesteken,,,
1571,19,et_EE,Kim rahumärki viipamas,,,
1572,19,fa,کیم در حال ایجاد علامت صلح,,,
1573,19,tl,Kim nag-peace sign,,,
1574,19,fi,Kim tekee rauhanmerkkiä,,,
1575,19,fr,Kim en train de faire un signe de paix,,,
1576,19,fr_CA,Kim en train de faire un signe de paix,,,
1577,19,gl_ES,Kim facendo o signo da paz,,,
1578,19,ka_GE,კიმი აკეთებს მშვიდობის ნიშანს,,,
1579,19,de,Kim macht Peace-Zeichen,,,
1580,19,el,Η Kim κάνει το σύμβολο της ειρήνης,,,
1581,19,gu_IN,શાંતિનું ચિહ્ન બનાવતો કિમ,,,
1582,19,iw,קים מציגה סמל וי,,,
1583,19,hi,शांति का चिह्न बनाते हुए किम,,,
1584,19,hu,Kim békejelet mutat,,,
1585,19,is_IS,Kim gerir friðarmerki með fingrunum,,,
1586,19,in,Kim membuat tanda damai,,,
1587,19,ga,Kim ag déanamh an chomhartha síochána,,,
1588,19,it,Kim che fa il simbolo della pace,,,
1589,19,ja,ピースサインを作るキム,,,
1590,19,kn_IN,ಕಿಮ್ ಶಾಂತಿ ಚಿಹ್ನೆ ಮಾಡುತ್ತಿರುವುದು,,,
1591,19,kk_KZ,Бейбітшілік белгісін жасап тұрған Ким,,,
1592,19,km_KH,Kim ធ្វើ​សញ្ញា​សន្តិភាព,,,
1593,19,ko,손가락으로 브이를 만든 킴,,,
1594,19,ky_KG,Ким тынчтык белгисин жасап жатат,,,
1595,19,lo_LA,ຈິມກຳລັງເຮັດປ້າຍສັນຕິພາບ,,,
1596,19,lv,Kim rāda miera zīmi,,,
1597,19,lt,Kim rodo taikos ženklą,,,
1598,19,mk_MK,Ким го прави знакот за мир,,,
1599,19,ms_MY,Kim membuat simbol keamanan,,,
1600,19,ml_IN,ഒരു സമാധാന ചിഹ്നം കാണിക്കുന്ന കിം,,,
1601,19,mr_IN,शांतता चिन्ह तयार करत असलेली किम,,,
1602,19,my_ZG,ၿငိမ္းခ်မ္းေရး သေကၤတကို ျပဳလုပ္ေနေသာ ကင္မ္,,,
1603,19,mn_MN,Энх тайвны тэмдэг хийж буй Ким,,,
1604,19,my_MM,ငြိမ်းချမ်းရေး သင်္ကေတကို ပြုလုပ်နေသော ကင်မ်,,,
1605,19,ne_NP,किमले शान्तिको चिन्ह बनाइरहेको,,,
1606,19,nb,Kim gjør fredstegnet,,,
1607,19,or,ଏକ ଶାନ୍ତିର ଚିହ୍ନ କରୁଥିବା କିମ୍,,,
1608,19,pl,Kim pokazuje symbol pokoju,,,
1609,19,pt_PT,Kim a fazer o símbolo de paz,,,
1610,19,pt_BR,Kim fazendo um símbolo de paz,,,
1611,19,pa_IN,ਕਿਮ ਸ਼ਾਂਤੀ ਦਾ ਸੰਕੇਤ ਬਣਾਉਂਦੇ ਹੋਏ,,,
1612,19,ro,Kim făcând semnul păcii,,,
1613,19,ru,Ким показывает знак мира,,,
1614,19,sr,Kim pokazuje znak mira,,,
1615,19,si_LK,කිම් සාම ලකුණක් කරයි,,,
1616,19,pl_SP,Kim pokŏzuje znak pokoju,,,
1617,19,sk,Kim ukazuje znak mieru,,,
1618,19,sl,Kim kaže simbol za mir,,,
1619,19,es_ES,Kim haciendo el signo de la paz,,,
1620,19,es_US,Kim haciendo el signo de la paz,,,
1621,19,sv,Kim gör fredstecknet,,,
1622,19,tg,Ким ишораи сулҳ нишон медиҳад,,,
1623,19,ta_IN,அமைதி சின்னத்தை உருவாக்கும் கிம்,,,
1624,19,te_IN,కిమ్ శాంతి సంకేతాన్ని చూపుతోంది,,,
1625,19,tk,Kim parahatçylyk alamaty edýär,,,
1626,19,th,คิมทำสัญลักษณ์สันติภาพ,,,
1627,19,bo,Kim་ཡིས་V་ཡིག་ལག་ཚུགས་སྟོན།,,,
1628,19,tr,Barış işareti yapan Kim,,,
1629,19,uk,Кім показує знак миру,,,
1630,19,ur_PK,امن کا نشان بناتی ہوئی کم,,,
1631,19,ug,تىنچلىق ئىشارىسى قىلغان كىم,,,
1632,19,uz_UZ,Kim tinchlik saqlash belgisini ko‘rsatmoqda,,,
1633,19,vi,Kim giơ tay chữ V,,,
1634,19,predefined,sticker_peace,,,
1635,20,en,Kim taking a selfie,,,
1636,20,en_US,Kim taking a selfie,,,
1637,20,en_CA,Kim taking a selfie,,,
1638,20,sq_AL,Kimi duke nxjerrë një selfie,,,
1639,20,ar,Kim تلتقط صورة ذاتية,,,
1640,20,hy_AM,Ինքնանկար անող Քիմը,,,
1641,20,as,এখন চেলফি লোৱা কিম,,,
1642,20,az_AZ,Selfi çəkən Kim,,,
1643,20,eu_ES,Kim autoargazki bat ateratzen,,,
1644,20,be_BY,Kim робіць сэлфі,,,
1645,20,bn_IN,একটি সেলফি তুলতে ব্যস্ত থাকা কিম,,,
1646,20,bn_BD,কিম সেলফি তুলছে,,,
1647,20,bs,Kim snima selfi,,,
1648,20,bg,Kim заснема селфи,,,
1649,20,ca,Kim fent-se una selfie,,,
1650,20,zn_CN,小金自拍,,,
1651,20,zn_HK,Kim 自拍,,,
1652,20,zn_TW,Kim 正在自拍,,,
1653,20,hr,Kim snima autoportret,,,
1654,20,cs,Kim pořizující selfie,,,
1655,20,da,Kim tager en selfie,,,
1656,20,nl,Kim maakt een selfie,,,
1657,20,et_EE,Kim selfit jäädvustamas,,,
1658,20,fa,جیم در حال گرفتن سلفی,,,
1659,20,tl,Kim na kumukuha ng selfie,,,
1660,20,fi,Kim ottaa omakuvaa,,,
1661,20,fr,Kim prenant un selfie,,,
1662,20,fr_CA,Kim prenant un égoportrait,,,
1663,20,gl_ES,Kim sacando un selfie,,,
1664,20,ka_GE,კიმი იღებს სელფს,,,
1665,20,de,Kim nimmt ein Selfie auf,,,
1666,20,el,Η Kim τραβάει selfie,,,
1667,20,gu_IN,એક સેલ્ફી લેતો કિમ,,,
1668,20,iw,קים מצלמת סלפי,,,
1669,20,hi,सेल्फी लेते हुए किम,,,
1670,20,hu,Kim szelfizik,,,
1671,20,is_IS,Kim tekur sjálfsmynd,,,
1672,20,in,Kim mengambil selfie,,,
1673,20,ga,Kim ag glacadh féinín,,,
1674,20,it,Kim che scatta un selfie,,,
1675,20,ja,自分撮りするキム,,,
1676,20,kn_IN,ಕಿಮ್ ಸೆಲ್ಫೀ ತೆಗೆದುಕೊಳ್ಳುತ್ತಿರುವುದು,,,
1677,20,kk_KZ,Селфи жасап тұрған Ким,,,
1678,20,km_KH,Kim ថតរូប​ខ្លួនឯង,,,
1679,20,ko,셀피를 찍는 킴,,,
1680,20,ky_KG,Ким селфи тартып жатат,,,
1681,20,lo_LA,ກິມກຳລັງຖ່າຍເຊລຟີ,,,
1682,20,lv,Kim uzņem pašbildi,,,
1683,20,lt,Kim daro asmenukę,,,
1684,20,mk_MK,Ким прави селфи,,,
1685,20,ms_MY,Kim menangkap selfie,,,
1686,20,ml_IN,ഒരു സെൽഫി എടുക്കുന്ന കിം,,,
1687,20,mr_IN,सेल्फी घेत असलेली किम,,,
1688,20,my_ZG,ဆယ္လ္ဖီပံု ႐ိုက္ေနေသာ ကင္မ္,,,
1689,20,mn_MN,Селфи авч буй Ким,,,
1690,20,my_MM,ဆယ်လ်ဖီပုံ ရိုက်နေသော ကင်မ်,,,
1691,20,ne_NP,किमले सेल्फी खिचिरहेको,,,
1692,20,nb,Kim tar en selfie,,,
1693,20,or,ଏକ ସେଲଫି ନେଉଥିବା କିମ୍,,,
1694,20,pl,Kim robi zdjęcie autoportretowe,,,
1695,20,pt_PT,Kim a tirar uma selfie,,,
1696,20,pt_BR,Kim tirando uma selfie,,,
1697,20,pa_IN,ਕਿਮ ਸੈਲਫੀ ਲੈਂਦੇ ਹੋਏ,,,
1698,20,ro,Kim făcându-și un autoportret,,,
1699,20,ru,Ким делает селфи,,,
1700,20,sr,Kim snima selfi,,,
1701,20,si_LK,කිම් සෙල්ෆියක් ගනී,,,
1702,20,pl_SP,Kim robi selfie,,,
1703,20,sk,Kim snímajúca selfie,,,
1704,20,sl,Kim slika posnetek sebe,,,
1705,20,es_ES,Kim haciéndose un selfie,,,
1706,20,es_US,Kim tomándose una selfie,,,
1707,20,sv,Kim tar en selfie,,,
1708,20,tg,Ким селфи мегирад,,,
1709,20,ta_IN,செல்ஃபீ எடுத்துக்கொள்ளும் கிம்,,,
1710,20,te_IN,కిమ్ సెల్ఫీని తీసుకుంటోంది,,,
1711,20,tk,Kim selfi düşürýär,,,
1712,20,th,คิมถ่ายเซลฟี่,,,
1713,20,bo,Kim་ཡིས་ཁས་ལེན་བྱེད།,,,
1714,20,tr,Selfie çeken Kim,,,
1715,20,uk,Кім робить селфі,,,
1716,20,ur_PK,سیلفی لیتی کم,,,
1717,20,ug,ئۆزتارتىم تارتقان كىم,,,
1718,20,uz_UZ,Kim selfi olmoqda,,,
1719,20,vi,Kim chụp selfie,,,
1720,20,predefined,sticker_selfie,,,
1721,21,en,Anxious Kim,,,
1722,21,en_US,Anxious Kim,,,
1723,21,en_CA,Anxious Kim,,,
1724,21,sq_AL,Kimi në ankth,,,
1725,21,ar,Kim قلقة,,,
1726,21,hy_AM,Տագնապահար Քիմը,,,
1727,21,as,উদ্বিগ্ন কিম,,,
1728,21,az_AZ,Narahat Kim,,,
1729,21,eu_ES,Kim irrikaz,,,
1730,21,be_BY,Усхваляваны Kim,,,
1731,21,bn_IN,উদ্বিগ্ন কিম,,,
1732,21,bn_BD,চিন্তিত কিম,,,
1733,21,bs,Zabrinuta Kim,,,
1734,21,bg,Разтревожен Kim,,,
1735,21,ca,Kim inquieta,,,
1736,21,zn_CN,焦虑的小金,,,
1737,21,zn_HK,焦慮的 Kim,,,
1738,21,zn_TW,焦慮的 Kim,,,
1739,21,hr,Uznemirena Kim,,,
1740,21,cs,Zneklidněná Kim,,,
1741,21,da,Kim er nervøs,,,
1742,21,nl,Angstige Kim,,,
1743,21,et_EE,Rahutu Kim,,,
1744,21,fa,کیم نگران,,,
1745,21,tl,Balisang Kim,,,
1746,21,fi,Levoton Kim,,,
1747,21,fr,Kim anxieux,,,
1748,21,fr_CA,Kim anxieuse,,,
1749,21,gl_ES,Kim nerviosa,,,
1750,21,ka_GE,აფორიაქებული კიმი,,,
1751,21,de,Besorgte Kim,,,
1752,21,el,Ανήσυχη Kim,,,
1753,21,gu_IN,બેચેન કિમ,,,
1754,21,iw,קים מודאגת,,,
1755,21,hi,व्याकुल किम,,,
1756,21,hu,Kim ideges,,,
1757,21,is_IS,Kvíðin Kim,,,
1758,21,in,Kim gelisah,,,
1759,21,ga,Kim Imníoch,,,
1760,21,it,Kim ansiosa,,,
1761,21,ja,心配するキム,,,
1762,21,kn_IN,ಆತಂಕದ ಕಿಮ್,,,
1763,21,kk_KZ,Беймаза Ким,,,
1764,21,km_KH,Kim ច្រាស់ច្រាល់,,,
1765,21,ko,초조함에 떨고 있는 킴,,,
1766,21,ky_KG,Сары санаа болгон Ким,,,
1767,21,lo_LA,ກິມທີ່ກັງວົງໃຈ,,,
1768,21,lv,Kim noraizējusies,,,
1769,21,lt,Susirūpinusi Kim,,,
1770,21,mk_MK,Нетрпелива Ким,,,
1771,21,ms_MY,Kim cemas,,,
1772,21,ml_IN,ഉത്കണ്ഠാകുലനായ കിം,,,
1773,21,mr_IN,चिंतेत असलेला किम,,,
1774,21,my_ZG,စိုးရိမ္ေနေသာ ကင္မ္,,,
1775,21,mn_MN,Санаа зовон Ким,,,
1776,21,my_MM,စိုးရိမ်နေသော ကင်မ်,,,
1777,21,ne_NP,उत्तेजक किम,,,
1778,21,nb,Nervøs Kim,,,
1779,21,or,ଚିନ୍ତିତ କିମ୍,,,
1780,21,pl,Zaniepokojona Kim,,,
1781,21,pt_PT,Kim ansioso,,,
1782,21,pt_BR,Kim ansiosa,,,
1783,21,pa_IN,ਕਿਮ ਚਿੰਤਾ ਵਿਚ,,,
1784,21,ro,Kim nerăbdător,,,
1785,21,ru,Обеспокоенная Ким,,,
1786,21,sr,Uznemirena Kim,,,
1787,21,si_LK,උත්සුක කිම්,,,
1788,21,pl_SP,Zeszterowano Kim,,,
1789,21,sk,Znepokojená Kim,,,
1790,21,sl,Zaskrbljena Kim,,,
1791,21,es_ES,Kim inquieta,,,
1792,21,es_US,Kim ansiosa,,,
1793,21,sv,Orolig Kim,,,
1794,21,tg,Кими безобита,,,
1795,21,ta_IN,கவலையான கிம்,,,
1796,21,te_IN,ఆత్రుతగా ఉన్న కిమ్,,,
1797,21,tk,Ynjalyksyz Kim,,,
1798,21,th,คิมช่างวิตก,,,
1799,21,bo,Kim་སྡུག་པོ།,,,
1800,21,tr,Kaygılı Kim,,,
1801,21,uk,Стривожена Кім,,,
1802,21,ur_PK,متفکر کم,,,
1803,21,ug,تېرىككەن كىم,,,
1804,21,uz_UZ,Jonsarak Kim,,,
1805,21,vi,Kim lo lắng,,,
1806,21,predefined,sticker_anxious,,,
1807,22,en,Jim and Kim hugging,,,
1808,22,en_US,Jim and Kim hugging,,,
1809,22,en_CA,Jim and Kim hugging,,,
1810,22,sq_AL,Xhimi dhe Kimi duke u përqafuar,,,
1811,22,ar,Jim وKim يتعانقان,,,
1812,22,hy_AM,Ջիմն ու Քիմը՝ գրկախառնված,,,
1813,22,as,আলিংগন কৰি থকা জিম আৰু কিম,,,
1814,22,az_AZ,Qucaqlaşan Cim və Kim,,,
1815,22,eu_ES,Jim eta Kim besarkatzen,,,
1816,22,be_BY,Jim and Kim абдымаюцца,,,
1817,22,bn_IN,আলিঙ্গনবদ্ধ জিম এবং কিম,,,
1818,22,bn_BD,জিম ও কিম আলিঙ্গন করছে,,,
1819,22,bs,Jim i Kim se grle,,,
1820,22,bg,Jim и Kim се прегръщат,,,
1821,22,ca,Jim i Kim abraçant-se,,,
1822,22,zn_CN,吉姆和小金拥抱,,,
1823,22,zn_HK,Jim 和 Kim 擁抱,,,
1824,22,zn_TW,Jim 與 Kim 擁抱,,,
1825,22,hr,Zagrljeni Jim i Kim,,,
1826,22,cs,Jim a Kim se objímají,,,
1827,22,da,Jim og Kim krammer,,,
1828,22,nl,Jim en Kim knuffelen,,,
1829,22,et_EE,Jim ja Kim kallistamas,,,
1830,22,fa,جیم و کیم در حال بغل کردن,,,
1831,22,tl,Jim at Kim magkayakap,,,
1832,22,fi,Jim ja Kim halaavat,,,
1833,22,fr,Jim et Kim en train de s'étreindre,,,
1834,22,fr_CA,Jim et Kim en train de s'étreindre,,,
1835,22,gl_ES,Jim e Kim dándose unha aperta,,,
1836,22,ka_GE,ჯიმი და კიმი,,,
1837,22,de,Jim und Kim umarmen sich,,,
1838,22,el,Ο Jim και η Kim αγκαλιασμένοι,,,
1839,22,gu_IN,ગળે મળતા જિમ અને કિમ,,,
1840,22,iw,ג'ים וקים מתחבקים,,,
1841,22,hi,एक दूसरे को गले लगाते हुए जिम और किम,,,
1842,22,hu,Jim és Kim ölelkeznek,,,
1843,22,is_IS,Jim og Kim faðmast,,,
1844,22,in,Jim dan Kim berpelukan,,,
1845,22,ga,Jim agus Kim ag tabhairt barróg dá chéile,,,
1846,22,it,Jim e Kim che si abbracciano,,,
1847,22,ja,ハグするジムとキム,,,
1848,22,kn_IN,ಜಿಮ್ ಮತ್ತು ಕಿಮ್ ಅಪ್ಪಿಕೊಂಡಿರುವುದು,,,
1849,22,kk_KZ,Құшақтасып тұрған Джим және Ким,,,
1850,22,km_KH,Jim និង Kim ឱបគ្នា,,,
1851,22,ko,서로 안고 있는 짐과 킴,,,
1852,22,ky_KG,Джим жана Ким кучакташып турушат,,,
1853,22,lo_LA,ຈິມ ແລະ ກິມກຳລັງກອດກັນ,,,
1854,22,lv,Jim un Kim,,,
1855,22,lt,Jim ir Kim apsikabina,,,
1856,22,mk_MK,Џим и Ким се гушкаат,,,
1857,22,ms_MY,Jim dan Kim berpelukan,,,
1858,22,ml_IN,കെട്ടിപ്പിടിക്കുന്ന ജിമ്മും കിമ്മും,,,
1859,22,mr_IN,मिठी मारणारे जिम आणि किम,,,
1860,22,my_ZG,ဖက္ေနေသာ ဂ်င္မ္ႏွင့္ ကင္မ္,,,
1861,22,mn_MN,Тэврэлцэж буй Жим ба Ким,,,
1862,22,my_MM,ဖက်နေသော ဂျင်မ်နှင့် ကင်မ်,,,
1863,22,ne_NP,जिम र किम अङ्गालो हालिरहेका,,,
1864,22,nb,Jim og Kim klemmer hverandre,,,
1865,22,or,ଆଲିଙ୍ଗନ କରୁଥିବା ଜିମ୍ ଏବଂ କିମ୍,,,
1866,22,pl,Jim i Kim przytulają się,,,
1867,22,pt_PT,Jim e Kim abraçados,,,
1868,22,pt_BR,Jim e Kim se abraçando,,,
1869,22,pa_IN,ਜਿਮ ਅਤੇ ਕਿਮ ਗਲੇ ਮਿਲਦੇ ਹੋਏ,,,
1870,22,ro,Jim și Kim îmbrățișându-se,,,
1871,22,ru,Джим и Ким обнимаются,,,
1872,22,sr,Džim i Kim se grle,,,
1873,22,si_LK,ජිම් සහ කිම් වැළඳ ගනිමින්,,,
1874,22,pl_SP,Jim i Kim tulōm sie,,,
1875,22,sk,Jim a Kim sa objímajú,,,
1876,22,sl,Jim in Kim se objemata,,,
1877,22,es_ES,Jim y Kim abrazándose,,,
1878,22,es_US,Jim y Kim abrazados,,,
1879,22,sv,Jim och Kim kramas,,,
1880,22,tg,Ҷим ва Ким ҳамдигарро оғуш мегиранд,,,
1881,22,ta_IN,கட்டிப்பிடித்துள்ள ஜிம் மற்றும் கிம்,,,
1882,22,te_IN,"జిమ్, కిమ్ కౌగిలించుకుంటున్నాయి",,,
1883,22,tk,Jim we Kim gujaklaşýarlar,,,
1884,22,th,จิมและคิมกอดกัน,,,
1885,22,bo,Jim་དང་Kim་ཕན་ཚུན་ལ་འཐམ།,,,
1886,22,tr,Sarılan Jim ve Kim,,,
1887,22,uk,Джим і Кім обіймаються,,,
1888,22,ur_PK,جم اور کم گلا ملتے ہوئے,,,
1889,22,ug,قۇچاقلاشقان جىم بىلەن كىم,,,
1890,22,uz_UZ,Jim va Kim quchoqlashmoqda,,,
1891,22,vi,Jim và Kim ôm nhau,,,
1892,22,predefined,sticker_hugs,,,
1893,23,en,Jim strutting,,,
1894,23,en_US,Jim strutting,,,
1895,23,en_CA,Jim strutting,,,
1896,23,sq_AL,Xhimi duke u fryrë,,,
1897,23,ar,Jim يمشي متغطرساً,,,
1898,23,hy_AM,Հպարտ քայլող Ջիմը,,,
1899,23,as,ৰচক-পচকত চলা জিম,,,
1900,23,az_AZ,Özündən razı Cim,,,
1901,23,eu_ES,Jim harrotuta,,,
1902,23,be_BY,Jim ідзе з важным выглядам,,,
1903,23,bn_IN,ঋজুভাবে হেঁটে চলা জিম,,,
1904,23,bn_BD,জিম সদর্পে হাঁটছে,,,
1905,23,bs,Jim se šepuri,,,
1906,23,bg,Jim се перчи,,,
1907,23,ca,Jim fatxenda,,,
1908,23,zn_CN,昂首阔步的吉姆,,,
1909,23,zn_HK,Jim 昂首闊步,,,
1910,23,zn_TW,昂首闊步的 Jim,,,
1911,23,hr,Jim se šepuri,,,
1912,23,cs,Jim se naparuje,,,
1913,23,da,Jim spankulerer,,,
1914,23,nl,Jim stapt rond,,,
1915,23,et_EE,Jim tähtsalt ringi käimas,,,
1916,23,fa,جیم در حال قدم زدن,,,
1917,23,tl,Jim naglalakad nang maporma,,,
1918,23,fi,Jim astelee,,,
1919,23,fr,Jim en train de se pavaner,,,
1920,23,fr_CA,Jim en train de se pavaner,,,
1921,23,gl_ES,Jim andando con fachenda,,,
1922,23,ka_GE,ჯიმი იბღინძება,,,
1923,23,de,Jim stolziert,,,
1924,23,el,Ο Jim περπατά καμαρωτά,,,
1925,23,gu_IN,અકડતો જિમ,,,
1926,23,iw,ג'ים מתגנדר,,,
1927,23,hi,अकड़ के चलते हुए जिम,,,
1928,23,hu,Jim vonul,,,
1929,23,is_IS,Jim spígsporar,,,
1930,23,in,Jim mondar-mandir,,,
1931,23,ga,Jim ag siúl go ceannard,,,
1932,23,it,Jim che si pavoneggia,,,
1933,23,ja,気取って歩くジム,,,
1934,23,kn_IN,ಜಿಮ್ ಸ್ಟ್ರಟ್ಟಿಂಗ್,,,
1935,23,kk_KZ,Масаттанған Джим,,,
1936,23,km_KH,Jim ដើរ​ពើង​ទ្រូង,,,
1937,23,ko,거만하게 한 발 내딛는 짐,,,
1938,23,ky_KG,Кыйынсынган Джим,,,
1939,23,lo_LA,ຈິມກຳລັງຍ່າງແບບວາງທ່າ,,,
1940,23,lv,Jim soļo,,,
1941,23,lt,Jim eina išdidžiai,,,
1942,23,mk_MK,Џим се перчи,,,
1943,23,ms_MY,Jim berjalan dengan gaya,,,
1944,23,ml_IN,ഞെളിഞ്ഞു നടക്കുന്ന ജിം,,,
1945,23,mr_IN,वेगाने चालणारा जिम,,,
1946,23,my_ZG,ဟန္ပါပါ လမ္းေလွ်ာက္ေနေသာ ဂ်င္မ္,,,
1947,23,mn_MN,Бардам Жим,,,
1948,23,my_MM,ဟန်ပါပါ လမ်းလျှောက်နေသော ဂျင်မ်,,,
1949,23,ne_NP,जिम अक्माइरहेको,,,
1950,23,nb,Jim langer ut,,,
1951,23,or,ଜୋରରେ ଚାଲୁଥିବା ଜିମ୍,,,
1952,23,pl,Jim dumnie kroczy,,,
1953,23,pt_PT,Jim a pavonear-se,,,
1954,23,pt_BR,Jim ostentando,,,
1955,23,pa_IN,ਜਿਮ ਆਕੜ ਕੇ ਤੁਰਦੇ ਹੋਏ,,,
1956,23,ro,Jim stând mândru,,,
1957,23,ru,Джим идет с важным видом,,,
1958,23,sr,Džim šeta,,,
1959,23,si_LK,ජිම් අහංකාරයෙන් ඇවිදියි,,,
1960,23,pl_SP,Jim hyrnie kroczy,,,
1961,23,sk,Jim sa naparuje,,,
1962,23,sl,Jim pohajkuje,,,
1963,23,es_ES,Jim pavoneándose,,,
1964,23,es_US,Jim pavoneándose,,,
1965,23,sv,Jim kråmar sig,,,
1966,23,tg,Ҷим қадам мезанад,,,
1967,23,ta_IN,ஆணவமான நடையுடைய ஜிம்,,,
1968,23,te_IN,జిమ్ సగర్వంగా నడుస్తోంది,,,
1969,23,tk,Jim öwünjeň,,,
1970,23,th,จิมเดินวางมาด,,,
1971,23,bo,མགོ་འཕང་མཐོ་ཞིང་གོམ་སྟབས་ཆེ་བའི་Jim,,,
1972,23,tr,Fiyakalı yürüyen Jim,,,
1973,23,uk,Джим крокує з поважним виглядом,,,
1974,23,ur_PK,مغرور جم,,,
1975,23,ug,تايانغان جىم,,,
1976,23,uz_UZ,Jim g‘alati yurmoqda,,,
1977,23,vi,Jim đi oai vệ,,,
1978,23,predefined,sticker_joyful,,,
1979,24,en,Jim and Kim working out,,,
1980,24,en_US,Jim and Kim working out,,,
1981,24,en_CA,Jim and Kim working out,,,
1982,24,sq_AL,Xhimi dhe Kimi duke bërë stërvitje,,,
1983,24,ar,Jim وKim يتدربان,,,
1984,24,hy_AM,Մարզվող Ջիմն ու Քիմը,,,
1985,24,as,ব্যায়াম কৰি থকা জিম আৰু কিম,,,
1986,24,az_AZ,Məşq edən Cim və Kim,,,
1987,24,eu_ES,Jim eta Kim entrenatzen,,,
1988,24,be_BY,Jim and Kim трэніруюцца,,,
1989,24,bn_IN,অনুশীলনরত জিম এবং কিম,,,
1990,24,bn_BD,জিম ও কিম ব্যায়াম করছে,,,
1991,24,bs,Jim i Kim vježbaju,,,
1992,24,bg,Jim и Kim тренират,,,
1993,24,ca,Jim i Kim fent esport,,,
1994,24,zn_CN,吉姆和小金健身,,,
1995,24,zn_HK,Jim 和 Kim 健身,,,
1996,24,zn_TW,Jim 與 Kim 一起健身,,,
1997,24,hr,Jim i Kim vježbaju,,,
1998,24,cs,Jim a Kim cvičí,,,
1999,24,da,Jim og Kim træner,,,
2000,24,nl,Jim en Kim trainen,,,
2001,24,et_EE,Jim ja Kim treenimas,,,
2002,24,fa,جیم و کیم در حال تمرین ورزشی,,,
2003,24,tl,Jim at Kim naghehersisyo,,,
2004,24,fi,Jim ja Kim harjoittelevat,,,
2005,24,fr,Jim et Kim en train de s'entraîner,,,
2006,24,fr_CA,Jim et Kim en train de s'entrainer,,,
2007,24,gl_ES,Jim e Kim facendo exercicio,,,
2008,24,ka_GE,ჯიმი და კიმი ვარჯიშობენ,,,
2009,24,de,Jim und Kim trainieren,,,
2010,24,el,Ο Jim και η Kim γυμνάζονται,,,
2011,24,gu_IN,વ્યાયામ કરતાં જિમ અને કિમ,,,
2012,24,iw,ג'ים וקים באימון כושר,,,
2013,24,hi,कसरत करते हुए जिम और किम,,,
2014,24,hu,Jim és Kim edzenek,,,
2015,24,is_IS,Jim og Kim hreyfa sig,,,
2016,24,in,Jim dan Kim berolahraga,,,
2017,24,ga,Jim agus Kim ag traenáil,,,
2018,24,it,Jim e Kim che si allenano,,,
2019,24,ja,トレーニングするジムとキム,,,
2020,24,kn_IN,ಜಿಮ್ ಮತ್ತು ಕಿಮ್ ವ್ಯಾಯಾಮ ಮಾಡುತ್ತಿರುವುದು,,,
2021,24,kk_KZ,Жаттығу жасап жатқан Джим және Ким,,,
2022,24,km_KH,Jim និង Kim ហាត់ប្រាណ,,,
2023,24,ko,운동하는 짐과 킴,,,
2024,24,ky_KG,Джим жана Ким машыгып жатышат,,,
2025,24,lo_LA,ຈິມ ແລະ ກິມກຳລັງອອກກຳລັງກາຍ,,,
2026,24,lv,Jim un Kim trenējas,,,
2027,24,lt,Jim ir Kim treniruojasi,,,
2028,24,mk_MK,Џим и Ким вежбаат,,,
2029,24,ms_MY,Jim dan Kim bersenam,,,
2030,24,ml_IN,വ്യായാമം ചെയ്യുന്ന ജിമ്മും കിമ്മും,,,
2031,24,mr_IN,व्यायाम करणारे जिम आणि किम,,,
2032,24,my_ZG,ကာယေလ့က်င့္ခန္းလုပ္ေနေသာ ဂ်င္မ္ႏွင့္ ကင္မ္,,,
2033,24,mn_MN,Дасгал хийж буй Жим ба Ким,,,
2034,24,my_MM,ကာယလေ့ကျင့်ခန်းလုပ်နေသော ဂျင်မ်နှင့် ကင်မ်,,,
2035,24,ne_NP,जिम र किम व्यायाम गरिरहेका,,,
2036,24,nb,Jim og Kim trener,,,
2037,24,or,କସରତ କରୁଥିବା ଜିମ୍ ଏବଂ କିମ୍,,,
2038,24,pl,Jim i Kim trenują,,,
2039,24,pt_PT,Jim e Kim a treinar,,,
2040,24,pt_BR,Jim e Kim treinando,,,
2041,24,pa_IN,ਜਿਮ ਅਤੇ ਕਿਮ ਕਸਰਤ ਕਰਦੇ ਹੋਏ,,,
2042,24,ro,Jim și Kim antrenându-se,,,
2043,24,ru,Джим и Ким занимаются спортом,,,
2044,24,sr,Džim i Kim vežbaju,,,
2045,24,si_LK,ජිම් සහ කිම් ව්‍යායාම කරමින්,,,
2046,24,pl_SP,Jim i Kim trynujōm,,,
2047,24,sk,Jim a Kim cvičia,,,
2048,24,sl,Jim in Kim vadita,,,
2049,24,es_ES,Jim y Kim entrenando,,,
