_id,item,category,data1,data2,data3,data4,data5
276,com.tencent.SoulGame.CubicRage,1,15/2.4.3,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170516-04002 ,
277,com.tencent.tmgp.dahuatongdg.dwsj,1,3000000/3.0.0.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170523-04487,
278,com.tencent.tmgp.gb,1,81/2.1.29,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170327-01073,
279,com.tencent.tmgp.gb,1,82/2.1.30,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02896,
280,com.tencent.tmgp.gb,1,37/2.0.19,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170327-01073,
281,com.tencent.tmgp.mxm,1,501/5.0.1,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170513-00797 ,
282,com.tencent.tmgp.project.race2,1,17/2.0.1,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02891,
283,com.tencent.tmgp.rcyufen,1,1813/V1.8.13,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02878,
284,com.tencent.tmgp.tldk,1,19/1.6.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02834,
285,com.tencent.tmgp.yilegame.fengshen,1,1100/1.10.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170523-05246,
286,com.tencent.tmgp.youlong,1,33/1.12.120,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170428-04487,
287,com.the10tons.zmcq_tencent,1,203/2.0.3,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170628-04894,
288,com.tian.cellvoicechanger,1,123/6.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170328-04176,
289,com.tian.cellvoicechanger,1,125/8.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170328-04176,
290,com.ting.mp3.qianqian.android,1,19/2.1.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170324-04882,
291,com.tuoniu.preschol.full,1,10/1.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-00948,
292,com.uc.y.dzsscks,1,102/1.0.2,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180425-01440,
293,com.urtegatain.handce,1,3/1.0.3,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180416-01540,
294,com.wlanplus.chang,1,143/4.5.9,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170428-04466,
295,com.world.zqzb.bd.org,1,1/1.0.0.1279,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180131-01119,
296,com.wxcx.mqhb,1,510/5.1.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171122-03245,
297,com.wxcy.zhuzhuxia.bd,1,25/2.5,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171121-04939,
298,com.wyt.xly,1,1000000/1.0.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-00819,
299,com.xiaoao.dinopets.baidu,1,42/2.1.6,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171121-01524,
300,com.xiaoao.dinopets.qq,1,42/2.1.6,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171226-04430,
301,com.xiaoao.ultraman.baidu,1,40/1.6.4,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171121-02768,
302,com.xinzhi.calendar,1,9/1.1.10,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180425-01054,
303,com.xkrj.fktzd.tenxun,1,75/1.18.13,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170503-02123,
304,com.xoul.term,1,69/1.6.9,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-02091,
305,com.yankai.orangepic,1,41/3.2.7,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-02307,
306,com.yijia.jiukuaijiu,1,566/5.6.6,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171226-04342,
307,com.yitong.zjrc.mbank.android,1,30201/3.02.01,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171120-04346,
308,com.yodo1.ctr2.BAIDU_02,1,3806/2.3.8.5,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171120-03958,
309,com.yodo1.sniper3d.baidu,1,177/1.4.1,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171121-04381,
310,com.yodo1.sniper3d.baidu,1,120/1.2.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171121-04381,
311,com.yodo1.sniper3d.TXYYB_01,1,174/1.4.1,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171226-03603,
312,com.youjiarui.app24352,1,5/1.4,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-01240,
313,com.youmeng.crazymoto.baidu,1,10/2.1.9,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180315-05807,
314,com.youmeng.huluwa.baidu,1,391/4.5.5,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171122-02547,
315,com.youmeng.huluwa.baidu,1,431/4.11.10,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171122-02547,
316,com.youmeng.pingmanracing.baidu,1,140/3.9.15,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171122-03675,
317,com.youmeng.pingmanracing.baidu,1,147/3.11.8,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171122-03675,
318,com.youtang.youtang_private_space,1,35/1.0.2,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171218-04925,
319,com.youtang.youtang_private_space_multi,1,36/1.0.1,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180130-04246,
320,com.youtang.youtang_private_space_multi,1,51/1.3.1,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180130-04246,
321,com.yshangmeng.live,1,106/1.1.0.106,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-00800,
322,com.zengame.ttddzrb.p365you,1,270571/2.70.571,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02885,
323,com.zengame.zrttddz.uc,1,109010/1.09.010,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-01562,
324,com.zeus.animal,1,211/2.1.1,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170822-05709,
325,com.zeus.animal,1,207/2.0.7,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170822-05709,
326,com.zh.fs,1,24/1.2.4,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170428-04476,
327,com.zhijian.xg.baidu,1,334/3.34,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170418-03893,
328,com.zhiyou.renwowan,1,8/1.6,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170629-02760,
329,com.zskj.adzs,1,1/1.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170718-01505,
330,com.zwwx.sgzs.cherry,1,1190/1.19.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02859,
331,com.zzm.say.jjigz4,1,936/8081.17.9.28,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171019-05133,
332,ctai.umcas.juhuacai,1,16/0.1.6,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170914-04689,
333,dksyuf.sdajkfoiuag,1,31313/3.3.3,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-01872,
334,Game.SpeedMoto,1,257/2.57,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02848,
335,Game.SpeedMoto,1,256/2.56,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02848,
336,Game.SpeedMoto,1,252/2.52,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02848,
337,gaotimeforax.viewActivity,1,14/2.028,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171121-04479,
338,glmm.com.Bearboy,1,20/1.0.7,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171218-05414,
339,gtem.roigzscpc.bbb,1,172/2.5.2,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171226-03957,
340,huatrot.trot.rongtro,1,745656/454634.43667.4,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-00936,
341,info.rguide.bjmtr,1,95/7.0.1,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170523-04996,
342,inudayo.ha.ein.clothes,1,331/3.31,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02844,
343,inudayo.ha.ein.clothes,1,329/3.29,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02844,
344,inudayo.ha.ein.clothes,1,327/327,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170502-02844,
345,net.coolman.runnerbest.gamefunnytt,1,1/1.0.1,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-01510,
346,net.crimoon.pm.nearme.gamecenter,1,20160705/6.07.05,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180425-01111,
347,net.mobilecraft.realbasketball,1,701061431/7.01.0614.3104,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170523-04949,
348,net.mobilecraft.realbasketball,1,707191146/7.07.1911.4601,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170523-04949,
349,net.mobilecraft.realbasketball,1,707191147/2.0.212,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170523-04949,
350,net.mobilecraft.realbasketball,1,707191153/4.05.2202,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170523-04949,
351,net.mountainsheep.minigore2.baidu,1,95583/1.621,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180316-02010,
352,nnn.ngdjy.almjpl.CX2017_82,1,1001/1.0.0.1,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170731-01313,
353,org.cocos.OutOfMoney,1,2/2.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170523-05266,
354,org.vv.QQSignature,1,99/2.99,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P171122-03715,
355,org.vv.trueRisk,1,72/2.72,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180131-01047,
356,org.yijiang.game.plus_block,1,137/8.7.6,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170523-05188,
357,ppgame.magicfish.com.ppgame,1,1/1.0,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P180131-01181,
358,ws.rlmlpljk.hrjtks.phvj,1,115/1.15,8.0.0/SM-G9600#SM-G9608#SM-G9650#SM-N9500#SM-N9508#SM-G8850#SM-G8858#SM-A6050#SM-A6058#SM-G8750,FAIL,P170717-04766,
359,Adrenaline.Crew,1,20171230/3.1.0,8.1.0/SM-N9600,FAIL,P180130-04354,
360,Adrenaline.Crew,1,20180427/3.2.0,8.1.0/SM-N9600,FAIL,P180130-04354,
361,air.babystudy2,1,3001000/3.1,8.1.0/SM-N9600,FAIL,P171219-02062,
362,air.com.bxapps.BeautifulBarberDressUp,1,210610029/7.8,8.1.0/SM-N9600,FAIL,P180316-02157,
363,air.princessmakeupdrs,1,1000000/1.0.0,8.1.0/SM-N9600,FAIL,P161013-00902,
364,air.princessmakeupdrs,1,1100000/1.1.0,8.1.0/SM-N9600,FAIL,P161013-00902,
365,cc.g88f4c8.n88aad1,1,2016112401/16.11.2401,8.1.0/SM-N9600,FAIL,P180316-00815,
366,cn.actcap.ayc2,1,281/2.9.3,8.1.0/SM-N9600,FAIL,P171226-04367,
367,cn.com.shbank.mper,1,47/4.4.1,8.1.0/SM-N9600,FAIL,P180316-01754,
368,cn.gamedog.crossfireassist,1,60/2.5.9,8.1.0/SM-N9600,FAIL,P180416-00592,
369,cn.ninegame.gamemanagerhd,1,990/4.6.8.1,8.1.0/SM-N9600,FAIL,P171226-04311,
370,cn.tianjing.lifemarket,1,8/v0.2,8.1.0/SM-N9600,FAIL,P180131-01094,
371,com.and.games505.TerrariaPaid109,1,600171228/2017.0,8.1.0/SM-N9600,FAIL,P180130-04284,
372,com.angrymobgames.muffinknight_imedia,1,9163/1.6.3,8.1.0/SM-N9600,FAIL,P170628-04890,
373,com.AUzhibo,1,381620000/4.0,8.1.0/SM-N9600,FAIL,P180316-00771,
374,com.backflipstudios.android.ninjumpdeluxe,1,721501/72.15.01,8.1.0/SM-N9600,FAIL,P170502-02860,
375,com.bear.UnLuckBear,1,35/3.5,8.1.0/SM-N9600,FAIL,P171226-04166,
376,com.bear.UnLuckBear,1,37/3.7,8.1.0/SM-N9600,FAIL,P171226-04166,
377,com.bear.UnLuckBear.bd,1,34/3.4,8.1.0/SM-N9600,FAIL,P171121-02531,
378,com.bear.UnLuckBear.bd,1,37/3.7,8.1.0/SM-N9600,FAIL,P171121-02531,
379,com.beifeng.xcqylb,1,287000/2.0.6,8.1.0/SM-N9600,FAIL,P180425-00873,
380,com.bfs.ninjump,1,805326/80.53.26,8.1.0/SM-N9600,FAIL,P170428-04478,
381,com.bie.game.pk.zsy.Nduo,1,27/1.10,8.1.0/SM-N9600,FAIL,P180316-01709,
382,com.bizhi.bianona,1,4/4.5.6,8.1.0/SM-N9600,FAIL,P170418-03885,
383,com.bluebabygame.myagirlsdreamweddingdress,1,14/1.4,8.1.0/SM-N9600,FAIL,P180316-01450,
384,com.bluebabygame.mymermaidsea,1,14/1.4,8.1.0/SM-N9600,FAIL,P180316-01261,
385,com.boyaa.lordland.MMBilling,1,1721/7.2.1,8.1.0/SM-N9600,FAIL,P171219-01243,
386,com.boyaa.lordland.MMBilling,1,1740/7.4.0,8.1.0/SM-N9600,FAIL,P171219-01243,
387,com.bugua.fightvxl,1,8001220/4.7,8.1.0/SM-N9600,FAIL,P180315-05873,
388,com.by.fishgame,1,2000600/2.0.6.0,8.1.0/SM-N9600,FAIL,P170503-01956,
389,com.candyrufusgames.survivalcraftchsdying,1,1296500/1.29.65.0,8.1.0/SM-N9600,FAIL,P170418-03880,
390,com.carrot.iceworld,1,480/3.1.0,8.1.0/SM-N9600,FAIL,P171218-05615,
391,com.catstudio.littlesoldiers2mm,1,52/1.5.2,8.1.0/SM-N9600,FAIL,P170502-03430,
392,com.cayer.huoxcj,1,938/8081.17.9.28,8.1.0/SM-N9600,FAIL,P180131-01281,
393,com.chengyu.managxiao,1,9520315/400.66.12,8.1.0/SM-N9600,FAIL,P180316-02060,
394,com.cilugame.h3.android.ewan,1,31219/1.7.0,8.1.0/SM-N9600,FAIL,P180131-00930,
395,com.classic.Pool,1,173/1.7.3,8.1.0/SM-N9600,FAIL,P171226-03828,
396,com.classics.game.goldminer,1,201061229/20161125.105,8.1.0/SM-N9600,FAIL,P170731-01246,
397,com.classics.game.goldminer,1,100/1.00,8.1.0/SM-N9600,FAIL,P170731-01246,
398,com.cmcc.mobilevideo,1,4000000/4.0.0.0,8.1.0/SM-N9600,FAIL,P161026-00871,
399,com.cmge.twt.baidu,1,10106/1.1.6,8.1.0/SM-N9600,FAIL,P180316-01485,
400,com.cnr.cnrlive,1,2405/2.4.5,8.1.0/SM-N9600,FAIL,P171219-02083,
401,com.colorpets.babykittyswimmingpoolparty,1,8/1.0.8,8.1.0/SM-N9600,FAIL,P180315-05765,
402,com.colorpets.christmasmypetsnailspa,1,6/1.0.6,8.1.0/SM-N9600,FAIL,P180316-01277,
403,com.colorpets.mybabykittytoothfairy,1,6/1.0.6,8.1.0/SM-N9600,FAIL,P180315-05752,
404,com.colorpets.mysweetbabykittycare,1,6/1.0.6,8.1.0/SM-N9600,FAIL,P180315-05775,
405,com.cookfl.leuu.bd,1,70/1.18.10,8.1.0/SM-N9600,FAIL,P161114-03954,
406,com.cookfl.leuu.bd,1,80/1.19.5,8.1.0/SM-N9600,FAIL,P161114-03954,
407,com.coolgame.kailun,1,95/9.2,8.1.0/SM-N9600,FAIL,P171219-01986,
408,com.cryptic.mountain.car,1,2019/2.4.3,8.1.0/SM-N9600,FAIL,P180316-01553,
409,com.cy.catdog,1,1/1.0,8.1.0/SM-N9600,FAIL,P180316-01657,
410,com.cyhApk.jumpLeftRight,1,8/1.8.11.30,8.1.0/SM-N9600,FAIL,P180316-01954,
411,com.dianzhi.control,1,900000029/2.9.9,8.1.0/SM-N9600,FAIL,P170503-02551,
412,com.dressup.makeup.evening,1,999653554/7.0,8.1.0/SM-N9600,FAIL,P180316-02142,
413,com.dshine.mtFightLand,1,5046/V5.0.46,8.1.0/SM-N9600,FAIL,P170502-02875,
414,com.duowan.lolking,1,116/1.1.1,8.1.0/SM-N9600,FAIL,P170523-04746,
415,com.dz.dlyg,1,1/1.0,8.1.0/SM-N9600,FAIL,P180131-01643,
416,com.edu.lxc,1,27/2.2.17.0,8.1.0/SM-N9600,FAIL,P170503-02359,
417,com.efdsgtr.rgrehgthj.rgre,1,12/3.1,8.1.0/SM-N9600,FAIL,P180316-01604,
418,com.egame.zwzjsw2,1,103/10.0.3,8.1.0/SM-N9600,FAIL,P170502-03242,
419,com.emogame.babidollsalon,1,100/1.0.2,8.1.0/SM-N9600,FAIL,P180315-05885,
420,com.estrongs.android.taskmanager,1,46/2.0.6.4,8.1.0/SM-N9600,FAIL,P171219-02483,
421,com.feixun.zwdzjsw,1,4009/4.0.0.9,8.1.0/SM-N9600,FAIL,P170428-04502,
422,com.feiyou.headstyler,1,5/1.4,8.1.0/SM-N9600,FAIL,P180316-00839,
423,com.fengger,1,802/8.0.2,8.1.0/SM-N9600,FAIL,P180131-01415,
424,com.finght.stickmanf,1,532000/5.32,8.1.0/SM-N9600,FAIL,P180425-01333,
425,com.flyfish.fishinglife,1,21/1.0.20,8.1.0/SM-N9600,FAIL,P170503-01001,
426,com.forthedream.care,1,1160005/1.16.0,8.1.0/SM-N9600,FAIL,P180316-02183,
427,com.gamedo.ZombieTerminator.bd,1,81/4.7,8.1.0/SM-N9600,FAIL,P180316-01986,
428,com.gameley.tar2.baidu,1,11804/1.18.04,8.1.0/SM-N9600,FAIL,P161130-06160,
429,com.gameloft.android.ANMP.GloftFSHM,1,120/1.2.0,8.1.0/SM-N9600,FAIL,P170605-02735,
430,com.gameloft.android.ANMP.GloftFSHM,1,170718/1.4.0,8.1.0/SM-N9600,FAIL,P170605-02735,
431,com.gameloft.android.ANMP.GloftFSHM,1,180428/1.5.0,8.1.0/SM-N9600,FAIL,P170605-02735,
432,com.games4girls.CakeMaker,1,9978008/59.055,8.1.0/SM-N9600,FAIL,P180316-02122,
433,com.gameshell.busparking2,1,21/1.2.6,8.1.0/SM-N9600,FAIL,P170523-04502,
434,com.glutenfreegames.cheetahsimulator,1,20161229/8.8.0,8.1.0/SM-N9600,FAIL,P180316-02262,
435,com.gzyr.ultraman.bd,1,41931/4.7,8.1.0/SM-N9600,FAIL,P171121-01308,
436,com.gzyr.ultraman.bd,1,41940/4.8,8.1.0/SM-N9600,FAIL,P171121-01308,
437,com.gzyr.ultraman.bd,1,38249/2.2,8.1.0/SM-N9600,FAIL,P180316-01802,
438,com.gzyr.ultraman.bd,1,41960/4.9,8.1.0/SM-N9600,FAIL,P180316-01802,
439,com.haierceyi.cdshejidan,1,2052/2052,8.1.0/SM-N9600,FAIL,P171121-01555,
440,com.hainantaohua.youmei,1,18/2.1.6,8.1.0/SM-N9600,FAIL,P180131-01660,
