RecordId,formal,alias
1404,MX플레이어,m x 플 레 이 어
1405,블레이드2,블 레 이 드 2
1406,블레이드 2,블 레 이 드 2
1407,Tekken,t e k k e n
1408,철권,철 권
1409,PES2018,p e s 2018
1410,PES 2018,p e s 2018
1411,ISP/페이북,i s p / 페 이 북
1412,ISP 페이북,i s p 페 이 북
1413,신한 쏠(SOL),신 한 쏠 ( s o l )
1414,신한 쏠,신 한 쏠
1415,신한 SOL,신 한 s o l
1416,신한 FAN (앱카드),신 한 f a n ( 앱 카 드 )
1417,신한 팬,신 한 팬
1418,신한 FAN,신 한 f a n
1419,신한 FAN 앱카드,신 한 f a n 앱 카 드
1420,신한 앱카드,신 한 앱 카 드
1421,KB앱카드,k b 앱 카 드
1422,KB 앱카드,k b 앱 카 드
1423,Polaris Office,p o l a r i s o f f i c e
1424,폴라리스 오피스,폴 라 리 스 오 피 스
1425,폴라리스 오피스,폴 라 리 스 오 피 스
1426,폴라리스오피스,폴 라 리 스 오 피 스
1427,Pixel Gun 3D,p i x e l g u n 3 d
1428,픽셀 건 3D,픽 셀 건 3 d
1429,네이버 웹툰,네 이 버 웹 툰
1430,네이버웹툰,네 이 버 웹 툰
1431,쉐이킷 알람,쉐 이 킷 알 람
1432,쉐이킷알람,쉐 이 킷 알 람
1433,Retrica,r e t r i c a
1434,레트리카,레 트 리 카
1435,Cut the Rope Magic,c u t t h e r o p e m a g i c
1436,컷 더 로프 매직,컷 더 로 프 매 직
1437,클라우드베리,클 라 우 드 베 리
1438,클라우드 베리,클 라 우 드 베 리
1439,Alto,a l t o
1440,알토,알 토
1441,카카오내비,카 카 오 내 비
1442,카카오 내비,카 카 오 내 비
1443,네이버카페,네 이 버 카 페
1444,네이버 카페,네 이 버 카 페
1445,Uber,u b e r
1446,우버,우 버
1447,Lyft,l y f t
1448,리프트,리 프 트
1449,네이버 클라우드,네 이 버 클 라 우 드
1450,네이버클라우드,네 이 버 클 라 우 드
1451,캔디 카메라,캔 디 카 메 라
1452,캔디카메라,캔 디 카 메 라
1453,컷 더 로프매직,컷 더 로 프 매 직
1454,컷더로프매직,컷 더 로 프 매 직
1455,cut the rope magic,c u t t h e r o p e m a g i c
1456,삼성,삼 성
1457,맛집,맛 집
1458,파일,파 일
1459,Samsung,s a m s u n g
1460,일정,일 정
1461,비행기,비 행 기
1462,노래,노 래
1463,사진,사 진
1464,메일,메 일
1465,호텔,호 텔
1466,노트,노 트
1467,음악,음 악
1468,화면,화 면
1469,정보,정 보
1470,검색,검 색
1471,항공편,항 공 편
1472,번호,번 호
1473,운세,운 세
1474,오전,오 전
1475,스타벅스,스 타 벅 스
1476,차단,차 단
1477,영화,영 화
1478,제일,제 일
1479,항공권,항 공 권
1480,뉴스,뉴 스
1481,기사,기 사
1482,식당,식 당
1483,카페,카 페
1484,백업,백 업
1485,스케줄,스 케 줄
1486,통화,통 화
1487,항공,항 공
1488,전화번호,전 화 번 호
1489,공유,공 유
1490,주문,주 문
1491,이미지,이 미 지
1492,TV,t v
1493,동기화,동 기 화
1494,알림,알 림
1495,앨범,앨 범
1496,메뉴,메 뉴
1497,저녁,저 녁
1498,출발,출 발
1499,하나,하 나
1500,주식,주 식
1501,서울,서 울
1502,인기,인 기
1503,라떼,라 떼
1504,소리,소 리
1505,전원,전 원
1506,제주,제 주
1507,Notes,n o t e s
1508,커피,커 피
1509,로또,로 또
1510,부산,부 산
1511,수원,수 원
1512,복권,복 권
1513,카드,카 드
1514,음식점,음 식 점
1515,다운로드,다 운 로 드
1516,아이스,아 이 스
1517,폴더,폴 더
1518,메모,메 모
1519,약속,약 속
1520,인천,인 천
1521,아메리카노,아 메 리 카 노
1522,대한항공,대 한 항 공
1523,세탁기,세 탁 기
1524,Music,m u s i c
1525,뮤직,뮤 직
1526,비행편,비 행 편
1527,냉장고,냉 장 고
1528,AOD,a o d
1529,아시아나,아 시 아 나
1530,서비스센터,서 비 스 센 터
1531,롯데,롯 데
1532,게임,게 임
1533,로봇청소기,로 봇 청 소 기
1534,미세먼지,미 세 먼 지
1535,스위치,스 위 치
1536,스마트,스 마 트
1537,회사,회 사
1538,한국,한 국
1539,번역,번 역
1540,크리스마스,크 리 스 마 스
1541,갤럭시,갤 럭 시
1542,플래쉬,플 래 쉬
1543,배달,배 달
1544,와인,와 인
1545,벨소리,벨 소 리
1546,레스토랑,레 스 토 랑
1547,사우스웨스트,사 우 스 웨 스 트
1548,파노라마,파 노 라 마
1549,삼성전자,삼 성 전 자
1550,핫스팟,핫 스 팟
1551,신용카드,신 용 카 드
1552,셀피,셀 피
1553,계산,계 산
1554,여름,여 름
1555,펜션,펜 션
1556,식사,식 사
1557,애니메이션,애 니 메 이 션
